	H1_1	H1_2	H1_3	H1_4	H1_5	H1_6	H2_1	H2_2	H2_3	H2_4	H2_5	H2_6	H3_1	H3_2	H3_3	H3_4	H3_5	H3_6	BS1	BS2	BS3
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Acidibacter;s__uncultured_gamma	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	19	0	14	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Acidibacter;s__uncultured_proteobacterium	22	0	17	0	0	0	20	9	0	21	13	11	23	51	0	0	0	13	8	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Candidatus_Berkiella;s__uncultured_bacterium	0	6	0	0	8	0	0	8	0	0	0	3	0	8	6	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Candidatus_Ovatusbacter;s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__uncultured;s__metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Unknown_Family;s__unclassified_Unknown_Family	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Unknown_Family;s__uncultured_bacterium	0	0	0	0	0	0	0	0	2	3	1	0	0	6	1	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__JTB23;f__JTB23;g__JTB23;s__metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__KF-JG30-C25;f__KF-JG30-C25;g__KF-JG30-C25;s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__unclassified_Legionella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__uncultured_bacterium	0	0	9	3	0	0	0	0	0	7	0	0	6	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Pseudohongiellaceae;g__BIyi10;s__unclassified_BIyi10	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	8	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Pseudohongiellaceae;g__BIyi10;s__uncultured_soil	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PLTA13;f__PLTA13;g__PLTA13;s__metagenome	0	0	0	0	0	0	0	0	0	12	0	0	0	2	0	4	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PLTA13;f__PLTA13;g__PLTA13;s__unclassified_PLTA13	52	16	26	38	39	29	83	83	47	48	62	49	35	64	46	11	18	30	76	38	10
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PLTA13;f__PLTA13;g__PLTA13;s__uncultured_bacterium	65	52	63	93	30	26	41	85	45	75	57	91	45	37	72	60	66	56	60	33	39
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PLTA13;f__PLTA13;g__PLTA13;s__uncultured_gamma	42	28	75	33	37	16	74	83	60	40	98	72	57	258	68	67	59	159	170	12	10
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PLTA13;f__PLTA13;g__PLTA13;s__uncultured_proteobacterium	0	0	0	0	0	0	0	0	0	9	0	5	2	0	8	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PLTA13;f__PLTA13;g__PLTA13;s__uncultured_soil	5	0	10	9	5	0	17	5	11	2	13	6	0	9	3	0	0	7	3	12	6
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter_baumannii	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter_guillouiae	4	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter_lwoffii	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__unclassified_Acinetobacter	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_mosselii	0	0	0	0	7	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_psychrotolerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_resinovorans	3	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__unclassified_Pseudomonas	54	15	26	47	44	11	10	30	32	13	13	0	4	50	11	25	0	12	11	12	8
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__R7C24;f__R7C24;g__R7C24;s__metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__R7C24;f__R7C24;g__R7C24;s__unclassified_R7C24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__R7C24;f__R7C24;g__R7C24;s__uncultured_gamma	9	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	7	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Solimonadaceae;g__Panacagrimonas;s__uncultured_bacterium	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Solimonadaceae;g__Polycyclovorans;s__unclassified_Polycyclovorans	0	4	0	0	0	7	0	0	0	9	2	2	0	0	6	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Solimonadaceae;g__Polycyclovorans;s__uncultured_bacterium	2	5	0	4	0	5	10	1	3	3	3	0	9	3	0	0	14	10	0	0	18
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Solimonadaceae;g__Polycyclovorans;s__uncultured_gamma	0	0	9	0	0	10	15	11	1	11	7	6	2	0	9	6	16	0	3	0	9
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Solimonadaceae;g__Polycyclovorans;s__uncultured_Xanthomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Solimonadaceae;g__Polycyclovorans;s__uncultured_Xanthomonadales	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Solimonadaceae;g__Solimonas;s__unclassified_Solimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Solimonadaceae;g__unclassified_Solimonadaceae;s__unclassified_Solimonadaceae	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	4	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Solimonadaceae;g__uncultured;s__uncultured_bacterium	10	10	19	10	9	2	29	14	11	16	5	10	3	10	3	8	23	7	7	7	6
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Steroidobacter;s__metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Steroidobacter;s__unclassified_Steroidobacter	41	22	32	35	42	23	17	29	57	32	36	25	48	69	32	27	25	42	35	37	18
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Steroidobacter;s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__unclassified_Steroidobacteraceae;s__unclassified_Steroidobacteraceae	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__uncultured;s__metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__uncultured;s__unclassified_uncultured	0	0	5	19	7	4	13	11	9	23	8	7	8	0	0	12	10	7	0	14	10
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__uncultured;s__uncultured_gamma	13	15	0	0	0	0	0	0	0	0	0	0	0	8	17	0	0	0	12	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Woeseiaceae;g__JTB255_marine_benthic_group;s__uncultured_bacterium	6	5	0	0	0	0	0	3	0	6	0	0	0	21	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__unclassified_Gammaproteobacteria;f__unclassified_Gammaproteobacteria;g__unclassified_Gammaproteobacteria;s__unclassified_Gammaproteobacteria	4	0	0	0	4	0	2	3	0	0	5	0	1	10	0	2	0	4	0	1	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__uncultured;f__uncultured;g__uncultured;s__unclassified_uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__uncultured;f__uncultured;g__uncultured;s__uncultured_bacterium	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella;s__unclassified_Dokdonella	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Luteibacter;s__unclassified_Luteibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Pseudofulvimonas;s__uncultured_bacterium	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__unclassified_Rhodanobacteraceae;s__unclassified_Rhodanobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__uncultured;s__unclassified_uncultured	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__uncultured;s__uncultured_bacterium	3	6	0	0	10	20	8	8	10	0	3	12	0	0	0	11	0	8	0	9	9
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__uncultured;s__uncultured_gamma	5	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__uncultured;s__uncultured_soil	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__uncultured;s__uncultured_Xanthomonadaceae	0	0	9	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__unclassified_Xanthomonadales;g__unclassified_Xanthomonadales;s__unclassified_Xanthomonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__unclassified_Arenimonas	29	21	15	15	15	10	10	6	13	0	3	13	5	34	0	0	11	15	2	12	9
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__uncultured_bacterium	8	0	0	0	0	0	4	0	0	0	11	0	3	0	0	15	9	0	0	4	6
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__unidentified	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas;s__unclassified_Luteimonas	0	0	0	0	0	0	0	0	0	0	4	0	0	30	0	0	0	4	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas;s__uncultured_gamma	0	0	0	0	6	0	0	0	0	0	4	0	0	12	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter_antibioticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter_capsici	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter_dokdonensis	8	0	0	3	27	0	13	7	12	0	0	0	0	9	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter_gummosus	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter_soli	40	0	8	16	87	19	16	13	23	0	22	0	5	5	0	7	0	0	0	10	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter_sp.	3	0	1	0	5	7	7	5	2	0	0	0	1	0	0	0	0	3	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter_yangpyeongensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__metagenome	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__unclassified_Lysobacter	93	21	13	43	89	10	20	26	41	31	10	18	16	6	15	9	18	29	16	29	6
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__uncultured_Thermomonas	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__uncultured_Xanthomonadaceae	0	0	10	0	0	0	0	0	0	0	0	0	15	0	8	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Xanthomonas_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas;s__Pseudomonas_sp.	11	0	8	10	29	7	0	8	11	0	0	4	0	4	4	14	0	4	23	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas;s__Pseudoxanthomonas_suwonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas;s__unclassified_Pseudoxanthomonas	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__unclassified_Stenotrophomonas	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas;s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__unclassified_Xanthomonadaceae;s__unclassified_Xanthomonadaceae	0	0	2	3	4	0	0	0	0	2	0	4	7	0	0	0	0	3	0	2	0
d__Bacteria;p__Proteobacteria;c__unclassified_Proteobacteria;o__unclassified_Proteobacteria;f__unclassified_Proteobacteria;g__unclassified_Proteobacteria;s__unclassified_Proteobacteria	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Rokubacteria;c__NC10;o__Methylomirabilales;f__Methylomirabilaceae;g__wb1-A12;s__unclassified_wb1-A12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Rokubacteria;c__NC10;o__Methylomirabilales;f__Methylomirabilaceae;g__wb1-A12;s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
d__Bacteria;p__Rokubacteria;c__NC10;o__Rokubacteriales;f__Rokubacteriales;g__Rokubacteriales;s__bacterium_WX65	14	15	5	0	13	0	17	8	13	0	0	6	2	6	7	6	22	13	4	19	0
d__Bacteria;p__Rokubacteria;c__NC10;o__Rokubacteriales;f__Rokubacteriales;g__Rokubacteriales;s__metagenome	7	0	12	21	0	0	0	0	0	6	0	0	17	0	0	0	0	0	0	0	6
d__Bacteria;p__Rokubacteria;c__NC10;o__Rokubacteriales;f__Rokubacteriales;g__Rokubacteriales;s__unclassified_Rokubacteriales	4	0	7	6	0	5	0	7	11	11	4	0	4	0	1	16	0	1	6	10	0
d__Bacteria;p__Rokubacteria;c__NC10;o__Rokubacteriales;f__Rokubacteriales;g__Rokubacteriales;s__uncultured_bacterium	262	296	237	355	189	124	119	247	210	258	195	201	260	56	223	191	334	217	234	154	103
d__Bacteria;p__Rokubacteria;c__NC10;o__Rokubacteriales;f__Rokubacteriales;g__Rokubacteriales;s__uncultured_Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0
d__Bacteria;p__Tenericutes;c__Mollicutes;o__Mollicutes_RF39;f__Mollicutes_RF39;g__Mollicutes_RF39;s__unclassified_Mollicutes_RF39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
d__Bacteria;p__unclassified_Bacteria;c__unclassified_Bacteria;o__unclassified_Bacteria;f__unclassified_Bacteria;g__unclassified_Bacteria;s__unclassified_Bacteria	16	10	5	18	0	11	3	0	13	0	17	9	3	5	0	4	6	8	4	4	6
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Candidatus_Udaeobacter;s__unclassified_Candidatus_Udaeobacter	0	0	0	14	0	6	0	0	5	2	0	10	0	0	9	9	0	0	0	5	29
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Candidatus_Udaeobacter;s__uncultured_Verrucomicrobia	0	0	0	14	0	16	0	8	8	2	0	5	0	0	0	0	8	0	6	13	22
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Candidatus_Udaeobacter;s__Verrucomicrobia_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter;s__metagenome	0	0	6	5	2	0	6	0	0	0	0	0	0	11	0	0	0	0	0	0	0
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter;s__unclassified_Chthoniobacter	16	9	21	13	25	8	25	29	8	11	0	21	0	7	0	0	0	0	0	0	21
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter;s__uncultured_bacterium	0	0	0	0	0	7	7	12	0	4	0	29	0	2	2	0	0	0	0	13	8
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter;s__uncultured_soil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	7
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter;s__uncultured_Verrucomicrobia	0	0	0	6	0	0	0	0	0	6	17	8	0	0	0	0	0	0	15	0	16
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__unclassified_Chthoniobacteraceae;s__unclassified_Chthoniobacteraceae	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Chthoniobacterales;f__unclassified_Chthoniobacterales;g__unclassified_Chthoniobacterales;s__unclassified_Chthoniobacterales	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Chthoniobacterales;f__Xiphinematobacteraceae;g__Candidatus_Xiphinematobacter;s__metagenome	0	0	0	6	4	0	5	3	0	0	8	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Chthoniobacterales;f__Xiphinematobacteraceae;g__Candidatus_Xiphinematobacter;s__uncultured_Verrucomicrobia	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Methylacidiphilales;f__Methylacidiphilaceae;g__uncultured;s__candidate_division	3	0	0	0	0	0	0	0	0	2	7	1	0	0	0	0	3	0	0	0	0
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Methylacidiphilales;f__Methylacidiphilaceae;g__uncultured;s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Alterococcus;s__uncultured_bacterium	0	0	0	4	0	0	5	0	6	0	6	0	0	0	0	0	0	2	0	0	0
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__IMCC26134;s__metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Lacunisphaera;s__Lacunisphaera_limnophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Lacunisphaera;s__metagenome	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Lacunisphaera;s__unclassified_Lacunisphaera	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Lacunisphaera;s__uncultured_Verrucomicrobia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Opitutus;s__unclassified_Opitutus	15	12	19	19	0	22	0	14	0	0	27	26	0	20	0	6	38	0	0	15	24
d__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__unclassified_Opitutaceae;s__unclassified_Opitutaceae	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
